2014/10/03 12:47:36,27.562,29.437,17.375,29.437,19.1,71.4,1000.95,19.30,53.0,1181
2014/10/03 12:48:07,27.625,29.437,17.375,29.437,19.1,71.4,1000.86,19.30,53.0,1140
2014/10/03 12:48:34,27.625,29.437,17.437,29.500,19.2,71.5,1001.00,19.40,53.0,1151
2014/10/03 12:49:02,27.625,29.500,17.437,29.500,19.2,71.5,1000.85,19.40,53.0,1147
